id,สถานที่เลี้ยงสัตว์ เขตปศุสัตว์,สถานที่เลี้ยงสัตว์ จังหวัด,สถานที่เลี้ยงสัตว์ อำเภอ,สถานที่เลี้ยงสัตว์ ตำบล,รวมเกษตรกรผู้เลี้ยงสัตว์/ปลูกพืชอาหารสัตว์ (ราย),โคเนื้อ พื้นเมือง เพศผู้ (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พื้นเมือง เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พื้นเมือง (ราย),โคเนื้อ พันธุ์แท้ เพศผู้ (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ พันธุ์แท้ เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ พันธุ์แท้ (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ พันธุ์แท้ (ราย),โคเนื้อ ลูกผสม เพศผู้ (ตัว),โคเนื้อ ลูกผสม เพศเมีย (แรกเกิด ถึงโคสาว) (ตัว),โคเนื้อ ลูกผสม เพศเมีย (ตั้งท้องแรก ขึ้นไป) (ตัว),รวมโคเนื้อ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ลูกผสม (ราย),โคเนื้อ ขุน (ตัว),เกษตรกรผู้เลี้ยงโคเนื้อ ขุน (ราย),จำนวนรวม โคเนื้อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคเนื้อ ทั้งสิ้น (ราย),โคนม เพศเมีย (แรกเกิด ถึง 1 ปี) (ตัว),โคนม เพศเมีย (1 ปี ถึง ตั้งท้องแรก) (ตัว),โคนม เพศเมีย (โคกำลังรีดนม) (ตัว),โคนม เพศเมีย (โคแห้งนม) (ตัว),รวมโคนม เพศเมีย (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศเมีย (ราย),โคนม เพศผู้ (ตัว),เกษตรกรผู้เลี้ยงโคนม เพศผู้ (ราย),น้ำนมที่รีดได้ ณ วันที่สำรวจ (กิโลกรัม),จำนวนรวม โคนม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง โคนม ทั้งสิ้น (ราย),กระบือ พื้นเมือง เพศผู้ (ตัว),กระบือ พื้นเมือง เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือ พื้นเมือง เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงกระบือ พื้นเมือง (ราย),กระบือนม เพศผู้ (ตัว),กระบือนม เพศเมีย (แรกเกิดถึงกระบือสาว) (ตัว),กระบือนม เพศเมีย (ตั้งท้องแรกขึ้นไป) (ตัว),รวมกระบือ นม (ตัว),เกษตรกรผู้เลี้ยงกระบือ นม (ราย),จำนวนรวม กระบือ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง กระบือ ทั้งสิ้น (ราย),สุกร พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงสุกร พื้นเมือง (ราย),สุกรพันธุ์ พ่อพันธุ์ (ตัว),สุกรพันธุ์ แม่พันธุ์ (ตัว),ลูกสุกรพันธุ์ เพศเมีย (ตัว),ลูกสุกรพันธุ์ เพศผู้ (ตัว),รวมสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ตัว),เกษตรกรผู้เลี้ยงสุกร พ่อแม่พันธุ์ และ ลูกสุกรพันธุ์ (ราย),ลูกสุกรขุน (ตัว),สุกรขุน (ตัว),เกษตรกรผู้เลี้ยงสุกรขุน และ ลูกสุกรขุน (ราย),จำนวนรวม สุกร ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง สุกร ทั้งสิ้น (ราย),ไก่ พื้นเมือง (ตัว),เกษตรกรผู้เลี้ยงไก่ พื้นเมือง (ราย),ไก่ ลูกผสม (ตัว),เกษตรกรผู้เลี้ยงไก่ ลูกผสม (ราย),ไก่ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงไก่ เนื้อ (ราย),ไก่ ไข่ (ตัว),เกษตรกรผู้เลี้ยงไก่ ไข่ (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่เนื้อ (PS) (ราย),ไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ตัว),เกษตรกรผู้เลี้ยงไก่ พ่อ-แม่ พันธุ์ ผลิตลูกไก่ไข่ (PS) (ราย),ไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า พันธุ์ ผลิตลูกไก่เนื้อ (GP) (ราย),ไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ตัว),เกษตรกรผู้เลี้ยงไก่ ปู่-ย่า-พันธุ์ ผลิตลูกไก่ไข่ (GP) (ราย),จำนวนรวม ไก่ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง ไก่ ทั้งสิ้น (ราย),เป็ด เทศ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เทศ (ราย),เป็ด เนื้อ (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ (ราย),เป็ด ไข่ (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ (ราย),เป็ด เนื้อ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด เนื้อ ไล่ทุ่ง (ราย),เป็ด ไข่ ไล่ทุ่ง (ตัว),เกษตรกรผู้เลี้ยงเป็ด ไข่ ไล่ทุ่ง (ราย),จำนวนรวม เป็ด ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง เป็ด ทั้งสิ้น (ราย),แพะ เนื้อ เพศผู้ (ตัว),แพะ เนื้อ เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ เนื้อ เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ เนื้อ (ตัว),เกษตรกรผู้เลี้ยงแพะ เนื้อ (ราย),แพะ นม เพศผู้ (ตัว),แพะ นม เพศเมีย แรกเกิดถึงแพะสาว (ตัว),แพะ นม เพศเมีย ตั้งท้องแรกขึ้นไป (ตัว),รวมแพะ นม (ตัว),เกษตรกรผู้เลี้ยงแพะ นม (ราย),จำนวนรวม แพะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แพะ ทั้งสิ้น (ราย),แกะ เพศผู้ (ตัว),แกะ เพศเมีย แรกเกิด ถึงแกะสาว (ตัว),แกะ เพศเมีย ตั้งท้องแรก ขึ้นไป (ตัว),จำนวนรวม แกะ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง แกะ ทั้งสิ้น (ราย),นกกระทา พันธุ์เนื้อ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์เนื้อ (ราย),นกกระทา พันธุ์ไข่ (ตัว),เกษตรกรผู้เลี้ยงนกกระทา พันธุ์ไข่ (ราย),จำนวนรวม นกกระทา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยง นกกระทา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ลา ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ล่อ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ช้าง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ห่าน ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ไก่งวง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกกระจอกเทศ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นกอีมู ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กวาง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ อูฐ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ หมูป่า ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ นก/สัตว์ปีกสวยงาม ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ สัตว์ปีกอื่นๆ ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (รัง),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ผึ้ง ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ จิ้งหรีด ทั้งสิ้น (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ กระต่าย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ กระต่าย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ม้าลาย (ตัว),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ม้าลาย (ราย),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ตัว),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (รัง),จำนวนรวมสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (กิโลกรัม),จำนวนรวมเกษตรกรผู้เลี้ยงสัตว์เลี้ยง อื่นๆ ทั้งสิ้น (ราย),จำนวนรวม พืชอาหารสัตว์ ทั้งสิ้น (ไร่)
4442,ปศุสัตว์เขต 5,เชียงใหม่,แม่ออน,ห้วยแก้ว,94,45,70,15,130,14,14,14,4,32,5,10,12,20,42,6,1,1,205,21,63,70,130,23,286,5,3,2,1516,289,5,21,34,10,65,9,5,6,0,11,2,76,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,57,25,1,555,14,12,1,0,0,0,0,3,1,0,0,3693,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,ปศุสัตว์เขต 5,เชียงใหม่,แม่ออน,ออนกลาง,373,114,194,192,500,52,18,15,9,42,4,110,231,199,540,49,85,16,1167,110,1185,1974,1956,780,5895,141,132,48,19261,6027,143,7,6,2,15,2,0,0,0,0,0,15,2,20,2,1,44,0,0,45,11,112,1900,20,2077,23,"10,319",171,15,1,769,11,175,4,3,1,0,0,2,1,0,0,"11,283",181,73,4,0,0,52,2,0,0,0,0,125,5,6,2,3,11,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,ปศุสัตว์เขต 5,เชียงใหม่,แม่ออน,ออนเหนือ,237,136,115,91,342,37,1,3,0,4,2,3,0,0,3,2,8,1,357,39,1130,857,1938,439,4364,125,88,35,20267,4452,125,13,18,21,52,7,0,2,2,4,1,56,7,25,1,0,2,0,0,2,1,10,159,3,196,4,"5,083",96,6,1,373,16,2,1,0,0,0,0,0,0,0,0,"5,464",97,4,1,0,0,0,0,0,0,0,0,4,1,10,7,13,30,1,15,10,73,98,2,128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,ปศุสัตว์เขต 5,เชียงใหม่,แม่อาย,ท่าตอน,392,299,318,137,754,65,0,0,0,0,0,0,0,0,0,0,0,0,754,65,0,0,0,0,0,0,0,0,0,0,0,173,152,62,387,41,0,0,0,0,0,387,41,"3,157",216,26,51,17,17,111,17,28,2126,159,"5,422",346,"16,504",382,50,1,30,1,358,24,2,1,0,0,0,0,0,0,"16,944",383,336,69,1,1,24,2,0,0,0,0,361,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1375,6,0,0,0,0,0,0,0,1375,0,6,0
4446,ปศุสัตว์เขต 5,เชียงใหม่,แม่อาย,บ้านหลวง,587,22,15,0,37,5,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,0,0,199,129,32,360,41,0,4,0,4,1,364,41,5223,525,39,35,0,0,74,9,40,1968,168,7305,534,"28,751",576,808,1,0,0,366,5,0,0,0,0,0,0,0,0,"29,925",576,436,87,0,0,137,2,0,0,0,0,573,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,39,0,0,2,12
4447,ปศุสัตว์เขต 5,เชียงใหม่,แม่อาย,มะลิกา,243,190,153,4,347,45,0,0,0,0,0,0,0,0,0,0,0,0,347,45,0,0,0,0,0,0,0,0,0,0,0,21,16,2,39,5,0,0,0,0,0,39,5,899,91,0,32,0,0,32,4,24,3112,24,4067,99,"13,442",225,0,0,0,0,36,1,0,0,0,0,0,0,0,0,"13,478",226,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,10,0,0,0,0,0,0,0,2205,0,10,0
4448,ปศุสัตว์เขต 5,เชียงใหม่,แม่อาย,แม่นาวาง,731,336,381,313,1030,89,17,9,6,32,1,15,89,32,136,5,0,0,1198,94,0,0,0,0,0,0,0,0,0,0,0,256,261,253,770,51,4,0,0,4,1,774,52,2743,388,14,192,0,0,206,33,1520,34905,493,39374,669,"24,429",642,362,2,89718,7,50,5,0,0,0,0,0,0,0,0,"114,559",649,617,95,0,0,2200,1,0,0,0,0,2817,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,6,0,0,0,0,0,0,0,1050,0,6,0
4449,ปศุสัตว์เขต 5,เชียงใหม่,แม่อาย,แม่สาว,588,147,116,21,284,27,8,1,0,9,2,0,27,0,27,2,2,1,322,30,0,0,0,0,0,0,0,0,0,0,0,363,40,12,415,71,2,5,0,7,2,422,71,1059,138,148,186,8,8,350,61,175,1522,86,3106,168,13792,480,60,1,0,0,239,3,0,0,0,0,0,0,0,0,14091,483,342,5,0,0,0,0,0,0,0,0,342,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,250,1,0,0,0,0,0,0,2,250,0,2,0
4450,ปศุสัตว์เขต 5,เชียงใหม่,แม่อาย,แม่อาย,545,468,328,30,826,119,3,7,5,15,1,18,13,6,37,4,0,0,878,124,0,0,0,0,0,0,0,0,0,0,0,139,133,59,331,32,0,6,1,7,2,338,33,507,77,26,68,0,0,94,10,95,2928,35,3624,91,"12,650",371,154,2,12100,7,8,2,0,0,0,0,0,0,0,0,"24,912",378,16,1,0,0,41,1,0,0,0,0,57,1,1,20,0,21,1,0,0,0,0,0,21,1,3,0,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891,17,0,0,0,0,0,0,0,3891,0,17,0
4451,ปศุสัตว์เขต 5,เชียงใหม่,แม่อาย,สันต้นหมื้อ,630,167,129,39,335,52,7,2,0,9,2,9,18,17,44,6,7,2,395,56,0,0,0,0,0,0,0,0,0,0,0,777,100,35,912,154,19,0,9,28,6,940,155,1728,259,485,684,25,5,1199,192,307,20294,320,23528,388,"17,618",426,177,3,2134,2,303,10,0,0,0,0,0,0,0,0,"20,232",436,53,11,0,0,32,1,0,0,0,0,85,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,ปศุสัตว์เขต 5,เชียงใหม่,เวียงแหง,เปียงหลวง,197,199,162,203,564,26,2,0,4,6,1,4,8,10,22,2,0,0,592,28,0,0,0,0,0,0,0,0,0,0,0,53,50,79,182,14,6,13,0,19,1,201,15,377,68,2,8,0,0,10,1,25,17,6,429,69,"8,350",181,0,0,175,2,382,6,0,0,0,0,0,0,0,0,"8,907",183,49,6,0,0,11,1,0,0,0,0,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1
4453,ปศุสัตว์เขต 5,เชียงใหม่,เวียงแหง,เมืองแหง,508,505,798,887,2190,180,0,0,0,0,0,30,28,31,89,14,0,0,2279,192,0,0,0,0,0,0,0,0,0,0,0,472,656,657,1785,159,0,0,0,0,0,1785,159,1068,252,26,53,48,13,140,27,91,19,9,1318,266,16334,422,0,0,0,0,228,6,0,0,0,0,0,0,0,0,16562,422,166,12,5,1,104,4,0,0,0,0,275,16,1,0,8,9,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,11,1,0,3,6
4454,ปศุสัตว์เขต 5,เชียงใหม่,เวียงแหง,แสนไห,123,80,92,95,267,22,2,0,0,2,1,3,0,0,3,1,0,0,272,22,0,0,0,0,0,0,0,0,0,0,0,31,36,40,107,12,0,0,0,0,0,107,12,238,57,13,9,0,0,22,2,0,0,0,260,58,"5,066",97,0,0,0,0,79,7,0,0,0,0,0,0,0,0,"5,145",98,209,10,0,0,0,0,0,0,0,0,209,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,11,0,0,3,0
4455,ปศุสัตว์เขต 5,เชียงใหม่,สะเมิง,บ่อแก้ว,530,828,1049,1180,3057,299,28,0,0,28,2,5,4,9,18,3,0,0,3103,302,0,0,0,0,0,0,0,0,0,0,0,235,276,311,822,103,2,0,0,2,1,824,103,1003,316,13,37,49,32,131,26,83,21,15,1238,335,"11,687",434,350,2,0,0,140,5,0,0,0,0,0,0,0,0,"12,177",434,0,0,10,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,ปศุสัตว์เขต 5,เชียงใหม่,สะเมิง,แม่สาบ,320,384,483,520,1387,84,0,0,0,0,0,10,0,20,30,1,50,1,1467,84,0,0,0,0,0,0,0,0,0,0,0,63,59,80,202,23,0,0,0,0,0,202,23,341,110,4,38,0,0,42,6,20,77,5,480,117,"8,277",283,0,0,0,0,280,1,0,0,0,0,0,0,0,0,"8,557",284,20,1,30,1,15,2,10,1,0,0,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
4457,ปศุสัตว์เขต 5,เชียงใหม่,สะเมิง,ยั้งเมิน,267,420,556,646,1622,88,0,0,0,0,0,8,31,15,54,2,0,0,1676,89,0,0,0,0,0,0,0,0,0,0,0,66,73,85,224,23,0,0,0,0,0,224,23,404,128,0,6,0,0,6,3,16,18,6,444,134,"7,803",251,0,0,0,0,60,1,0,0,0,0,0,0,0,0,"7,863",251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,ปศุสัตว์เขต 5,เชียงใหม่,สะเมิง,สะเมิงใต้,332,219,202,296,717,80,30,0,0,30,1,30,0,10,40,1,0,0,787,80,0,0,0,0,0,0,0,0,0,0,0,200,227,324,751,74,0,0,0,0,0,751,74,396,110,1,16,11,12,40,6,27,19,6,482,118,"14,177",297,0,0,20,1,50,3,10,1,0,0,0,0,0,0,"14,257",298,145,2,0,0,0,0,0,0,0,0,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,ปศุสัตว์เขต 5,เชียงใหม่,สะเมิง,สะเมิงเหนือ,137,225,226,298,749,60,3,0,2,5,1,23,16,14,53,4,0,0,807,64,0,0,0,0,0,0,0,0,0,0,0,44,28,57,129,10,0,0,0,0,0,129,10,174,37,7,33,4,0,44,6,34,86,10,338,47,"5,411",112,100,1,0,0,220,2,0,0,0,0,0,0,0,0,"5,731",112,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,16,1,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,ปศุสัตว์เขต 5,เชียงใหม่,สันกำแพง,แช่ช้าง,598,135,150,32,317,50,0,1,3,4,1,25,19,29,73,14,13,1,407,64,374,511,934,221,2040,67,62,13,5269,2102,68,23,19,0,42,7,0,0,0,0,0,42,7,3,1,2,53,0,0,55,16,94,497,23,649,27,"18,205",418,416,12,7662,49,1842,40,23,1,0,0,0,0,0,0,"28,148",501,638,22,156,5,452,5,0,0,0,0,1246,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,2804,3,2904,3,0,0,0,0,0,0,0,0,110,11,10,1,0,0,0,0,0,0,0,0,0,0,20,1,31,2,120,1,180,2,0,0,0,0,171,120,180,16,6
4461,ปศุสัตว์เขต 5,เชียงใหม่,สันกำแพง,ต้นเปา,335,11,43,16,70,8,0,0,0,0,0,0,2,3,5,1,0,0,75,9,0,0,0,0,0,0,0,0,0,0,0,7,14,13,34,5,0,0,0,0,0,34,5,10,1,0,1,0,0,1,1,0,0,0,11,2,"16,187",325,105,3,63,3,137,4,9,2,0,0,5,1,0,0,"16,506",328,726,23,0,0,1085,2,0,0,0,0,1811,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,200,1,0,0,0,0,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,208,0,0,2,0
4462,ปศุสัตว์เขต 5,เชียงใหม่,สันกำแพง,ทรายมูล,146,32,24,19,75,14,0,0,0,0,0,1,1,2,4,1,0,0,79,15,22,13,26,7,68,3,0,0,58,68,3,6,5,0,11,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,142",137,0,0,23,1,40,1,0,0,0,0,0,0,0,0,"8,205",138,1112,6,0,0,32,2,0,0,0,0,1144,7,10,0,20,30,1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,4,0
4463,ปศุสัตว์เขต 5,เชียงใหม่,สันกำแพง,บวกค้าง,527,66,76,68,210,47,0,0,0,0,0,5,24,8,37,8,0,0,247,52,25,36,61,20,142,3,0,0,385,142,3,1,0,0,1,1,1,1,0,2,1,3,2,0,0,5,69,4,0,78,9,0,573,10,651,11,"19,151",487,0,0,130,1,252,5,0,0,0,0,0,0,0,0,"19,533",489,337,20,0,0,1120,3,0,0,0,0,1457,23,10,13,5,28,2,0,0,0,0,0,28,2,0,0,0,0,0,2000,1,14024,10,16024,10,0,0,0,0,0,0,2,1,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,46,0,0,7,1.25
4464,ปศุสัตว์เขต 5,เชียงใหม่,สันกำแพง,แม่ปูคา,366,85,100,13,198,69,0,0,0,0,0,6,13,12,31,5,0,0,229,74,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,2,1,8,2,2,24,1,0,27,11,6,13,7,54,13,"12,695",327,0,0,"105,290",10,362,14,0,0,12,1,0,0,0,0,"118,359",338,86,5,0,0,173,12,4,1,7,1,270,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,93,5,7,1,0,0,0,0,5,1,0,0,0,0,10,1,27,3,0,0,60,1,0,0,0,0,143,0,60,11,1
